,customer,campaign,result
4868,1405,75,1
4869,608,33,0
4870,1517,61,0
4871,1864,59,0
4872,991,25,0
4873,2163,96,0
4874,117,34,0
4875,1963,83,0
4876,1882,75,0
4877,182,58,0
4878,96,10,1
4879,853,51,0
4880,839,86,0
4881,1767,37,0
4882,1300,61,0
4883,1217,98,0
4884,2213,52,0
4885,818,13,0
4886,1559,7,0
4887,2108,28,0
4888,1,81,0
4889,1610,11,1
4890,1501,93,1
4891,1974,87,1
4892,977,2,0
4893,1430,59,1
4894,2200,99,0
4895,1577,68,0
4896,829,62,0
4897,625,15,0
4898,765,61,0
4899,428,72,1
4900,1901,21,0
4901,596,47,0
4902,403,40,0
4903,1583,87,1
4904,558,0,0
4905,1405,9,0
4906,1797,18,0
4907,1707,94,0
4908,1402,23,0
4909,1881,10,1
4910,1869,79,0
4911,394,98,1
4912,2090,63,0
4913,426,83,0
4914,2017,8,0
4915,1943,50,1
4916,530,50,1
4917,1572,6,0
4918,775,26,0
4919,501,67,0
4920,675,22,0
4921,815,60,1
4922,2228,76,0
4923,369,26,0
4924,2074,1,0
4925,508,71,0
4926,130,18,0
4927,874,55,1
4928,183,84,1
4929,1065,14,0
4930,2116,46,0
4931,1684,6,0
4932,1821,83,1
4933,1904,41,1
4934,1633,35,0
4935,2092,65,1
4936,807,3,0
4937,2011,22,1
4938,672,54,0
4939,1224,89,0
4940,817,50,1
4941,367,90,0
4942,875,8,0
4943,1174,87,0
4944,265,15,0
4945,1907,49,0
4946,1232,46,1
4947,1432,6,0
4948,745,75,0
4949,661,0,0
4950,187,44,1
4951,984,15,0
4952,1940,4,0
4953,2160,10,0
4954,1611,94,0
4955,2055,59,1
4956,581,21,0
4957,834,87,0
4958,618,18,0
4959,1614,64,0
4960,2131,32,0
4961,445,47,0
4962,758,14,0
4963,696,69,0
4964,709,48,0
4965,615,96,0
4966,1789,93,0
4967,1476,5,0
4968,411,1,0
4969,1750,91,0
4970,1103,95,1
4971,848,37,1
4972,6,15,1
4973,1245,47,0
4974,521,31,0
4975,2063,74,1
4976,1682,28,0
4977,222,90,1
4978,1396,70,0
4979,1043,0,0
4980,1457,27,0
4981,1698,45,0
4982,1566,16,0
4983,1665,13,1
4984,1419,18,0
4985,1946,69,1
4986,640,31,0
4987,248,11,1
4988,341,62,1
4989,1302,85,0
4990,1633,62,0
4991,603,29,0
4992,1083,65,0
4993,1032,97,0
4994,1015,62,0
4995,2086,19,0
4996,770,66,0
4997,2173,90,0
4998,796,69,0
4999,1213,44,1
5000,599,37,0
5001,779,35,0
5002,1758,62,0
5003,543,49,0
5004,1523,56,0
5005,582,14,0
5006,2042,40,0
5007,458,1,0
5008,788,25,0
5009,1856,23,0
5010,391,19,1
5011,1740,54,1
5012,839,99,1
5013,1199,25,0
5014,1782,57,0
5015,476,41,0
5016,2090,84,1
5017,369,79,0
5018,1601,69,0
5019,273,91,0
5020,297,58,0
5021,1123,83,0
5022,674,17,0
5023,2170,92,0
5024,1658,2,0
5025,2193,99,0
5026,1138,0,1
5027,246,53,0
5028,1346,56,1
5029,839,68,1
5030,1124,98,0
5031,1993,50,0
5032,162,69,1
5033,2236,33,0
5034,1920,34,0
5035,1006,50,0
5036,100,43,0
5037,63,89,0
5038,1131,19,1
5039,1136,1,1
5040,964,3,0
5041,1423,48,1
5042,948,5,0
5043,400,51,0
5044,1850,89,0
5045,744,13,0
5046,399,21,0
5047,1241,36,0
5048,505,93,0
5049,942,28,0
5050,678,70,0
5051,768,42,1
5052,627,55,0
5053,774,55,0
5054,1252,97,0
5055,1775,18,0
5056,1556,78,0
5057,174,84,1
5058,898,21,0
5059,1261,91,1
5060,916,65,0
5061,333,91,0
5062,1674,21,0
5063,182,61,0
5064,653,83,0
5065,562,49,0
5066,1846,50,1
5067,219,98,0
5068,1371,55,0
5069,156,70,0
5070,1553,3,1
5071,1185,23,0
5072,1841,92,0
5073,459,51,0
5074,1916,62,1
5075,1290,45,0
5076,1429,29,0
5077,1809,97,1
5078,921,6,0
5079,620,62,1
5080,137,55,1
5081,32,98,0
5082,1211,80,0
5083,2070,48,0
5084,1925,68,1
5085,542,28,0
5086,735,1,0
5087,786,91,1
5088,278,73,1
5089,2204,60,0
5090,676,9,1
5091,1071,9,0
5092,938,46,0
5093,1963,12,0
5094,1723,82,0
5095,289,79,0
5096,1563,25,0
5097,717,91,0
5098,1855,79,0
5099,1131,50,0
5100,534,9,0
5101,1158,97,0
5102,306,34,0
5103,1838,51,0
5104,15,94,1
5105,463,91,1
5106,78,54,0
5107,1116,59,0
5108,198,45,0
5109,1344,89,1
5110,697,13,0
5111,1799,34,0
5112,174,76,0
5113,1640,44,0
5114,63,20,0
5115,1872,38,0
5116,810,92,0
5117,724,4,0
5118,1693,57,1
5119,147,81,0
5120,1498,22,0
5121,1868,86,0
5122,75,29,0
5123,236,93,0
5124,1559,15,1
5125,2208,38,1
5126,1353,45,1
5127,1864,49,0
5128,2052,79,0
5129,755,27,0
5130,678,60,1
5131,649,11,0
5132,374,96,0
5133,1032,97,1
5134,857,24,0
5135,737,36,0
5136,933,23,1
5137,416,92,1
5138,1309,76,0
5139,1128,20,0
5140,1559,20,0
5141,442,0,0
5142,642,32,0
5143,568,93,0
5144,760,32,0
5145,2187,58,1
5146,1998,9,1
5147,941,33,0
5148,1977,78,0
5149,472,36,0
5150,877,71,0
5151,374,53,1
5152,2231,86,1
5153,28,13,0
5154,957,37,0
5155,1396,22,0
5156,1156,53,0
5157,2133,76,1
5158,1486,71,0
5159,1003,52,0
5160,1565,72,1
5161,1953,82,0
5162,209,12,0
5163,184,40,0
5164,418,68,0
5165,2227,22,0
5166,1706,40,0
5167,1468,36,0
5168,1532,77,0
5169,1677,48,0
5170,107,63,0
5171,1608,14,1
5172,1257,40,0
5173,59,39,0
5174,1454,49,1
5175,1755,65,0
5176,528,97,0
5177,1888,69,0
5178,1383,26,0
5179,1827,44,0
5180,1957,79,0
5181,1409,69,0
5182,99,99,1
5183,719,34,1
5184,1289,5,0
5185,1541,89,1
5186,1019,88,0
5187,1928,98,0
5188,1203,98,0
5189,971,87,0
5190,1503,23,0
5191,1684,2,1
5192,1241,70,0
5193,535,45,1
5194,1350,79,0
5195,1421,79,1
5196,116,43,0
5197,354,14,1
5198,967,42,0
5199,311,40,0
5200,518,68,0
5201,470,94,0
5202,249,40,1
5203,852,39,0
5204,1461,60,1
5205,1487,33,0
5206,2013,96,0
5207,1841,37,1
5208,1225,78,1
5209,795,28,0
5210,396,40,0
5211,600,6,0
5212,2045,2,1
5213,1409,44,0
5214,2103,34,1
5215,1992,64,0
5216,108,64,0
5217,422,94,0
5218,738,35,0
5219,1520,53,0
5220,187,68,1
5221,1733,53,0
5222,1687,52,1
5223,2026,71,0
5224,997,88,0
5225,657,87,0
5226,9,20,0
5227,1644,97,0
5228,1958,73,0
5229,2171,36,0
5230,1443,26,0
5231,283,61,0
5232,1133,8,0
5233,1125,34,1
5234,1533,65,0
5235,499,59,0
5236,1105,95,1
5237,427,52,0
5238,1403,85,1
5239,1300,63,0
5240,1044,88,1
5241,1230,9,0
5242,722,53,1
5243,767,10,0
5244,1377,26,0
5245,908,64,0
5246,423,96,0
5247,1629,61,1
5248,1829,80,0
5249,1603,74,0
5250,1804,2,0
5251,2174,17,0
5252,1891,30,1
5253,2220,61,0
5254,2114,91,0
5255,1770,90,0
5256,1847,15,0
5257,1962,79,0
5258,1685,31,0
5259,1379,5,0
5260,2046,63,1
5261,1315,70,0
5262,181,5,0
5263,391,15,1
5264,646,51,0
5265,1351,62,0
5266,927,55,0
5267,19,26,0
5268,930,66,1
5269,1777,28,0
5270,833,48,0
5271,1342,98,0
5272,1570,89,1
5273,2217,74,0
5274,1758,32,0
5275,1297,1,0
5276,1285,46,0
5277,806,15,0
5278,466,33,0
5279,557,11,0
5280,79,52,1
5281,990,6,1
5282,1259,84,0
5283,1791,1,1
5284,185,37,0
5285,902,94,0
5286,2155,98,1
5287,1122,39,0
5288,1724,52,0
5289,442,85,0
5290,1929,23,0
5291,2133,66,1
5292,1183,79,0
5293,861,91,1
5294,1463,53,0
5295,2180,74,0
5296,738,58,0
5297,134,84,0
5298,1693,9,0
5299,1086,82,0
5300,1887,48,0
5301,1260,32,0
5302,928,11,0
5303,1336,24,0
5304,1988,41,0
5305,708,12,0
5306,1779,71,1
5307,1180,80,0
5308,767,82,1
5309,1295,89,0
5310,613,42,1
5311,241,46,0
5312,146,51,0
5313,441,87,0
5314,29,25,0
5315,841,35,0
5316,2115,41,0
5317,1497,41,1
5318,1563,71,0
5319,346,87,0
5320,1332,54,1
5321,792,24,0
5322,1247,55,0
5323,1616,85,0
5324,360,60,0
5325,523,62,0
5326,943,18,0
5327,1408,98,0
5328,1294,60,1
5329,1608,61,0
5330,1955,68,1
5331,1710,30,0
5332,922,86,1
5333,1315,28,0
5334,1786,68,0
5335,1423,91,1
5336,179,66,1
5337,283,42,1
5338,2196,16,0
5339,2146,35,0
5340,424,5,1
5341,1226,69,0
5342,62,1,0
5343,2182,51,0
5344,798,7,0
5345,1599,29,1
5346,959,31,1
5347,1863,67,0
5348,867,78,0
5349,1867,47,0
5350,1711,2,0
5351,905,78,0
5352,2235,5,0
5353,2099,1,0
5354,781,29,0
5355,680,14,0
5356,635,10,0
5357,563,9,0
5358,717,40,0
5359,1318,72,0
5360,1990,58,0
5361,171,89,0
5362,571,49,1
5363,170,43,0
5364,261,96,0
5365,34,99,0
5366,530,37,0
5367,1331,50,0
5368,1717,70,0
5369,1000,73,0
5370,348,83,0
5371,200,20,0
5372,1281,85,0
5373,990,68,0
5374,572,24,0
5375,1499,27,0
5376,246,2,0
5377,279,63,0
5378,778,63,0
5379,2067,30,0
5380,1465,19,1
5381,1725,26,0
5382,1235,86,1
5383,254,12,0
5384,1570,19,0
5385,1568,82,0
5386,1025,38,1
5387,1799,30,1
5388,528,16,0
5389,1150,43,0
5390,491,93,0
5391,1941,1,1
5392,197,26,1
5393,919,10,0
5394,1816,79,1
5395,1179,30,1
5396,3,82,0
5397,1679,33,0
5398,2206,92,0
5399,373,6,0
5400,1036,17,0
5401,2079,65,0
5402,2054,70,0
5403,599,47,0
5404,200,7,0
5405,1558,47,1
5406,174,1,1
5407,1080,97,0
5408,1029,81,0
5409,872,78,0
5410,2054,11,0
5411,903,70,1
5412,1071,75,0
5413,413,89,0
5414,8,40,0
5415,2077,43,0
5416,466,97,0
5417,481,39,0
5418,1835,20,0
5419,1615,11,1
5420,476,68,0
5421,1245,50,0
5422,6,20,0
5423,613,64,0
5424,859,85,0
5425,303,48,0
5426,1880,36,0
5427,1335,83,0
5428,259,34,1
5429,65,39,0
5430,1684,31,0
5431,94,30,0
5432,1430,11,0
5433,1472,9,0
5434,673,38,0
5435,2078,89,0
5436,1641,88,1
5437,1229,83,1
5438,2205,3,0
5439,1786,47,0
5440,1380,80,0
5441,635,52,0
5442,1145,80,0
5443,90,13,0
5444,253,27,0
5445,2158,23,0
5446,1875,67,0
5447,1338,74,0
5448,1327,92,0
5449,1244,47,0
5450,1710,74,0
5451,1279,78,0
5452,1663,50,0
5453,73,32,0
5454,758,92,0
5455,1350,11,1
5456,962,45,1
5457,188,19,0
5458,886,65,1
5459,9,4,0
5460,2029,13,1
5461,428,61,0
5462,146,82,0
5463,2046,36,0
5464,1011,91,1
5465,100,3,1
5466,495,84,0
5467,1456,23,0
5468,1603,78,0
5469,1363,66,1
5470,1946,72,0
5471,1081,72,0
5472,1990,49,1
5473,1463,3,0
5474,348,25,0
5475,305,8,0
5476,1112,23,0
5477,2081,58,0
5478,1681,86,0
5479,498,44,0
5480,356,79,0
5481,2086,4,0
5482,884,56,0
5483,700,14,0
5484,846,92,1
5485,732,87,0
5486,442,81,0
5487,1710,16,0
5488,874,57,0
5489,22,86,1
5490,995,53,0
5491,1897,3,0
5492,1608,12,1
5493,851,81,0
5494,230,84,0
5495,1343,48,0
5496,512,60,0
5497,1767,88,0
5498,214,6,0
5499,1804,33,1
5500,1498,76,0
5501,1310,38,0
5502,1322,79,1
5503,1969,68,0
5504,570,97,0
5505,1443,96,0
5506,1449,57,1
5507,197,67,0
5508,842,16,0
5509,1712,77,1
5510,1086,5,0
5511,861,42,1
5512,1866,88,1
5513,2128,10,1
5514,1899,60,1
5515,54,40,0
5516,100,67,0
5517,1565,91,1
5518,1216,3,1
5519,714,71,0
5520,858,83,0
5521,671,17,0
5522,1924,52,0
5523,1937,15,0
5524,744,99,0
5525,175,2,0
5526,43,8,0
5527,1695,32,0
5528,811,48,1
5529,204,84,1
5530,487,14,0
5531,1486,96,1
5532,239,68,0
5533,270,55,0
5534,975,22,0
5535,1846,93,0
5536,2130,13,0
5537,1936,74,1
5538,3,94,0
5539,495,97,1
5540,1851,4,0
5541,754,22,1
5542,179,68,0
5543,254,26,1
5544,810,21,0
5545,285,9,0
5546,1258,94,0
5547,1097,64,0
5548,2159,72,1
5549,1082,65,0
5550,111,99,0
5551,1400,84,0
5552,358,90,1
5553,280,65,0
5554,1150,35,1
5555,1641,29,0
5556,2069,52,0
5557,215,77,0
5558,1569,85,0
5559,426,29,0
5560,457,40,0
5561,2228,20,0
5562,2062,81,1
5563,703,32,0
5564,564,68,1
5565,1347,9,1
5566,1749,3,1
5567,2224,12,0
5568,1407,19,0
5569,500,12,0
5570,1015,39,1
5571,1739,96,0
5572,1428,56,1
5573,716,31,0
5574,1360,89,1
5575,1819,3,0
5576,421,24,0
5577,641,32,1
5578,1946,41,0
5579,2209,18,0
5580,102,98,1
5581,531,68,1
5582,703,55,0
5583,1277,79,0
5584,933,52,0
5585,2233,8,1
5586,1508,85,0
5587,1491,27,0
5588,1530,17,0
5589,781,65,0
5590,917,37,0
5591,1212,28,0
5592,658,81,0
5593,2173,5,0
5594,245,37,1
5595,2022,23,1
5596,2193,66,0
5597,273,94,1
5598,317,25,0
5599,1267,33,0
5600,465,99,1
5601,285,23,0
5602,1190,93,0
5603,2173,83,0
5604,869,92,0
5605,1785,57,0
5606,897,99,0
5607,1032,70,0
5608,1382,95,0
5609,182,17,1
5610,632,67,0
5611,1619,20,0
5612,1984,38,0
5613,2049,26,1
5614,681,12,0
5615,228,95,1
5616,1342,21,0
5617,979,73,0
5618,403,11,0
5619,1893,29,0
5620,256,31,0
5621,553,32,0
5622,345,30,0
5623,728,36,0
5624,1153,65,1
5625,198,73,0
5626,1055,91,0
5627,584,3,0
5628,700,31,1
5629,2156,31,0
5630,144,11,0
5631,1958,84,0
5632,1991,26,0
5633,494,81,0
5634,924,92,0
5635,1790,11,1
5636,642,27,1
5637,2018,87,0
5638,1576,54,0
5639,2222,52,0
5640,50,96,0
5641,493,1,0
5642,210,47,0
5643,1981,11,0
5644,76,32,0
5645,111,48,1
5646,193,77,0
5647,859,62,0
5648,960,46,1
5649,133,9,0
5650,837,5,0
5651,1324,85,0
5652,1286,33,0
5653,1961,72,1
5654,394,49,1
5655,1838,88,0
5656,654,16,0
5657,868,2,0
5658,24,4,0
5659,1537,72,1
5660,545,50,0
5661,1091,15,0
5662,1152,92,0
5663,1709,75,0
5664,1956,79,0
5665,1682,32,0
5666,144,43,0
5667,1420,15,0
5668,630,28,0
5669,547,42,0
5670,629,59,0
5671,1548,49,0
5672,656,47,0
5673,1787,0,0
5674,1236,17,0
5675,1001,94,1
5676,2007,8,0
5677,968,15,1
5678,1538,51,1
5679,650,99,1
5680,1479,33,0
5681,1744,96,0
5682,90,75,0
5683,1953,3,1
5684,1409,10,0
5685,1273,20,0
5686,1621,4,0
5687,1538,12,0
5688,838,78,0
5689,124,10,1
5690,1063,75,0
5691,135,87,1
5692,1903,19,1
5693,919,66,0
5694,667,6,0
5695,1294,65,0
5696,1473,80,0
5697,653,32,0
5698,936,69,1
5699,1910,13,1
5700,156,63,0
5701,1235,32,0
5702,1817,93,0
5703,2216,56,1
5704,1448,16,0
5705,1255,12,0
5706,1361,79,0
5707,183,83,0
5708,1448,19,0
5709,1126,29,0
5710,1716,65,0
5711,1177,40,1
5712,1438,8,0
5713,487,56,0
5714,394,94,0
5715,1040,28,0
5716,906,86,1
5717,1662,87,0
5718,1750,32,0
5719,251,16,0
5720,587,77,0
5721,1576,17,0
5722,410,65,0
5723,966,59,0
5724,2236,5,1
5725,367,82,0
5726,49,50,1
5727,2165,75,0
5728,1328,2,0
5729,1004,2,0
5730,320,71,0
5731,2237,42,0
5732,1901,31,0
5733,1576,40,0
5734,1704,17,1
5735,1298,73,0
5736,2172,48,0
5737,1443,75,1
5738,157,28,0
5739,1323,36,0
5740,1647,53,0
5741,77,80,0
5742,162,73,0
5743,1842,19,1
5744,290,71,0
5745,1602,67,1
5746,585,38,1
5747,747,92,0
5748,1448,50,1
5749,2195,8,1
5750,646,63,1
5751,1479,24,0
5752,649,52,1
5753,638,71,0
5754,1593,20,0
5755,924,1,0
5756,724,52,0
5757,369,39,1
5758,2206,45,0
5759,2156,32,0
5760,1742,32,0
5761,1312,67,1
5762,1926,54,1
5763,342,82,1
5764,1613,73,0
5765,1795,35,0
5766,189,28,0
5767,1911,64,1
5768,493,58,0
5769,406,74,0
5770,1335,3,1
5771,7,94,1
5772,303,21,0
5773,872,61,0
5774,780,7,0
5775,1774,15,0
5776,487,14,0
5777,2034,46,0
5778,509,69,0
5779,1948,45,0
5780,1227,3,0
5781,52,22,0
5782,267,15,0
5783,341,20,0
5784,353,50,0
5785,383,82,1
5786,1700,27,0
5787,105,29,0
5788,1642,15,0
5789,1651,14,0
5790,1,40,0
5791,1309,97,0
5792,807,45,0
5793,1237,60,0
5794,136,64,0
5795,1551,94,0
5796,103,36,1
5797,1675,32,0
5798,846,60,0
5799,1102,9,0
5800,1321,79,0
5801,2048,15,1
5802,242,81,1
5803,24,62,0
5804,2183,86,0
5805,379,81,1
5806,1621,63,0
5807,1637,13,0
5808,972,30,1
5809,2203,21,0
5810,1986,12,0
5811,1112,18,0
5812,643,11,0
5813,1123,67,0
5814,1176,72,0
5815,1099,99,1
5816,705,1,0
5817,519,35,0
5818,2047,74,0
5819,97,16,1
5820,749,12,0
5821,845,37,0
5822,1496,76,0
5823,899,13,0
5824,1768,34,0
5825,1994,5,0
5826,487,29,0
5827,1949,78,1
5828,451,70,0
5829,701,90,0
5830,2040,6,0
5831,408,38,0
5832,2193,49,0
5833,104,15,0
5834,996,53,0
5835,945,89,1
5836,1510,92,0
5837,1312,19,1
5838,616,28,0
5839,245,5,0
5840,735,57,0
5841,2045,25,0
5842,869,78,0
5843,135,6,0
5844,258,42,0
5845,1024,55,0
5846,94,92,0
5847,1698,14,0
5848,437,11,0
5849,1610,19,0
5850,1966,94,0
5851,1041,90,0
5852,453,85,0
5853,201,76,0
5854,2090,72,0
5855,59,66,1
5856,546,82,0
5857,970,34,0
5858,1810,46,0
5859,55,40,0
5860,1240,54,1
5861,1645,71,0
5862,267,28,0
5863,136,70,0
5864,1689,85,1
5865,1152,82,1
5866,1287,54,1
5867,1702,68,0
5868,1629,15,0
5869,1281,76,1
5870,225,98,1
5871,1636,20,0
5872,1873,75,0
5873,1456,96,0
5874,844,15,0
5875,1169,84,0
5876,1290,83,0
5877,49,36,0
5878,573,85,0
5879,1034,9,0
5880,1872,78,0
5881,304,86,0
5882,883,72,1
5883,1262,68,0
5884,531,85,0
5885,210,44,1
5886,168,0,0
5887,798,81,0
5888,1888,9,0
5889,898,27,0
5890,1337,28,0
5891,1471,4,0
5892,2051,65,1
5893,1367,13,0
5894,1686,45,0
5895,1490,33,1
5896,468,73,1
5897,190,10,0
5898,1275,99,1
5899,1331,5,0
5900,1049,67,1
5901,1001,17,0
5902,488,57,0
5903,182,50,0
5904,64,77,0
5905,753,62,0
5906,276,88,1
5907,1797,7,0
5908,113,20,0
5909,2206,65,0
5910,779,74,0
5911,1749,81,0
5912,326,45,1
5913,549,87,0
5914,1368,52,0
5915,849,18,0
5916,1701,73,0
5917,299,65,0
5918,506,54,1
5919,283,38,0
5920,2191,70,0
5921,942,93,0
5922,2194,41,0
5923,1532,5,0
5924,1822,20,0
5925,727,9,1
5926,1788,8,0
5927,100,38,0
5928,2146,18,0
5929,1027,18,1
5930,959,58,0
5931,1400,45,1
5932,291,79,0
5933,1076,89,1
5934,902,78,0
5935,1787,91,0
5936,1010,10,1
5937,1566,48,0
5938,694,55,1
5939,1326,50,1
5940,69,70,1
5941,592,4,0
5942,817,59,0
5943,247,38,0
5944,1781,34,1
5945,899,20,0
5946,1945,56,0
5947,642,51,0
5948,1782,10,1
5949,1668,3,0
5950,2188,76,0
5951,1559,76,0
5952,581,80,0
5953,1256,54,1
5954,820,69,1
5955,861,30,0
5956,2031,8,0
5957,84,9,0
5958,1167,64,0
5959,1886,83,1
5960,1397,38,0
5961,1384,22,0
5962,1733,37,0
5963,1561,48,0
5964,602,79,0
5965,219,76,0
5966,405,91,0
5967,716,1,0
5968,141,83,0
5969,1547,32,0
5970,1068,78,0
5971,1889,28,1
5972,1651,76,0
5973,155,81,0
5974,16,9,1
5975,73,14,0
5976,1622,56,1
5977,534,37,0
5978,324,70,0
5979,2074,18,0
5980,783,8,0
5981,747,37,0
5982,1226,56,0
5983,81,32,1
5984,21,3,0
5985,1961,77,1
5986,1444,61,0
5987,1225,90,0
5988,1114,89,0
5989,875,1,0
5990,460,38,0
5991,1856,91,0
5992,1016,82,0
5993,2064,77,0
5994,1468,23,0
5995,425,27,0
5996,860,31,0
5997,1992,91,0
5998,1248,21,0
5999,955,10,0
6000,1746,37,0
6001,10,17,0
6002,101,97,1
6003,2213,66,0
6004,1222,9,0
6005,1258,49,0
6006,2165,20,0
6007,379,70,0
6008,2095,1,0
6009,228,87,1
6010,567,12,0
6011,1027,88,0
6012,1522,2,0
6013,1221,2,0
6014,382,44,0
6015,1039,99,1
6016,1667,32,0
6017,1911,63,0
6018,2110,75,1
6019,1390,80,0
6020,563,13,1
6021,1249,61,0
6022,1007,81,0
6023,204,84,0
6024,2089,28,0
6025,2105,4,0
6026,1514,11,0
6027,919,24,0
6028,1932,67,1
6029,787,86,0
6030,766,14,0
6031,499,62,0
6032,1545,1,0
6033,843,95,0
6034,980,4,1
6035,704,59,0
6036,1607,69,1
6037,1175,92,0
6038,1640,23,0
6039,1957,61,0
6040,313,18,0
6041,917,7,0
6042,1705,52,0
6043,212,25,0
6044,2184,82,0
6045,2004,60,0
6046,1186,96,0
6047,793,66,0
6048,770,5,0
6049,1934,82,0
6050,1762,40,0
6051,102,44,0
6052,1660,71,0
6053,1917,40,0
6054,1086,39,1
6055,12,1,0
6056,574,43,0
6057,728,33,0
6058,2181,21,1
6059,1349,26,0
6060,1145,19,1
6061,1336,22,1
6062,1863,76,0
6063,1736,35,0
6064,2187,36,0
6065,423,42,0
6066,1049,39,0
6067,1214,9,0
6068,1039,67,1
6069,1861,53,0
6070,920,34,0
6071,116,16,0
6072,1315,9,0
6073,626,64,1
6074,218,20,0
6075,1667,33,0
6076,1910,39,0
6077,1679,26,0
6078,181,40,0
6079,953,45,0
6080,1407,15,1
6081,1164,78,0
6082,1900,55,1
6083,790,85,0
6084,23,44,0
6085,508,35,0
6086,1320,62,1
6087,1393,55,0
6088,363,46,1
6089,1773,38,0
6090,1649,85,0
6091,1459,80,0
6092,1086,52,0
6093,1301,37,0
6094,1245,40,0
6095,459,51,0
6096,428,95,0
6097,2027,81,1
6098,1460,70,0
6099,525,40,0
6100,963,80,1
6101,134,16,0
6102,1161,61,0
6103,1054,50,0
6104,2209,66,0
6105,1014,28,0
6106,1834,26,1
6107,599,13,0
6108,2148,71,0
6109,369,99,1
6110,1993,68,0
6111,1692,98,0
6112,1548,35,0
6113,570,11,0
6114,626,73,0
6115,1079,14,0
6116,15,72,0
6117,1403,19,0
6118,327,46,1
6119,305,27,0
6120,1077,41,0
6121,1106,70,0
6122,330,86,0
6123,1395,33,0
6124,2070,48,1
6125,2034,39,0
6126,725,59,0
6127,1793,53,1
6128,1970,21,0
6129,1985,72,1
6130,1999,48,0
6131,1062,67,1
6132,1468,8,0
6133,1194,19,1
6134,955,15,1
6135,299,88,1
6136,1209,37,0
6137,162,49,1
6138,733,16,1
6139,1491,13,0
6140,1400,64,0
6141,2102,85,0
6142,2177,73,0
6143,1891,63,0
6144,1292,58,1
6145,1460,81,0
6146,1824,7,0
6147,1494,90,1
6148,2124,75,0
6149,947,18,0
6150,681,53,0
6151,387,96,0
6152,1992,44,0
6153,386,61,0
6154,110,17,0
6155,496,25,0
6156,362,71,0
6157,1927,19,0
6158,465,74,0
6159,1720,40,0
6160,1985,44,1
6161,297,27,1
6162,2145,98,0
6163,1768,98,1
6164,1541,51,1
6165,689,97,0
6166,1467,61,0
6167,2021,56,0
6168,478,8,1
6169,883,81,0
6170,1925,39,1
6171,765,15,1
6172,18,89,0
6173,883,23,0
6174,370,32,0
6175,2160,85,0
6176,72,83,1
6177,747,4,1
6178,1303,72,0
6179,828,70,0
6180,1572,88,0
6181,2185,3,1
6182,1545,1,1
6183,50,20,0
6184,1749,74,0
6185,1754,24,0
6186,1379,2,0
6187,2046,59,1
6188,1816,3,0
6189,217,69,0
6190,490,64,0
6191,1352,72,0
6192,729,14,0
6193,1670,50,1
6194,1453,73,1
6195,1807,79,0
6196,69,40,0
6197,2111,7,0
6198,101,40,1
6199,229,34,0
6200,1594,0,1
6201,114,77,1
6202,1511,21,0
6203,1231,98,0
6204,315,83,1
6205,72,61,0
6206,436,94,1
6207,588,19,0
6208,2113,86,1
6209,310,14,0
6210,2165,81,0
6211,1484,97,0
6212,1557,96,0
6213,822,31,1
6214,887,99,1
6215,331,60,0
6216,928,75,0
6217,1519,57,0
6218,230,62,0
6219,748,29,0
6220,163,88,1
6221,1074,88,0
6222,1160,51,0
6223,1665,91,0
6224,1837,64,1
6225,1172,97,0
6226,517,71,0
6227,932,99,1
6228,1106,95,1
6229,1435,28,1
6230,323,31,0
6231,674,28,0
6232,2057,12,0
6233,445,67,1
6234,1601,23,1
6235,942,6,0
6236,1365,89,1
6237,883,14,0
6238,455,37,1
6239,1000,75,0
6240,890,66,0
6241,222,89,0
6242,1553,98,1
6243,1223,37,0
6244,644,51,0
6245,1849,0,0
6246,2154,70,0
6247,587,60,1
6248,1832,81,1
6249,947,22,1
6250,1271,46,0
6251,2076,61,0
6252,1249,97,0
6253,1313,44,0
6254,429,46,1
6255,1453,41,1
6256,799,20,0
6257,2146,96,0
6258,273,32,0
6259,578,46,1
6260,739,71,0
6261,1133,73,0
6262,1138,49,0
6263,201,47,0
6264,542,64,0
6265,258,88,0
6266,1415,10,0
6267,1376,13,0
6268,932,70,0
6269,1496,8,0
6270,1966,3,0
6271,1490,41,0
6272,293,40,0
6273,705,23,0
6274,155,96,0
6275,1298,50,0
6276,345,24,0
6277,864,25,0
6278,1215,59,0
6279,1327,72,0
6280,1641,77,0
6281,664,84,0
6282,1439,46,0
6283,1075,82,0
6284,802,25,0
6285,1725,52,0
6286,201,58,0
6287,2207,83,0
6288,213,69,0
6289,1837,18,0
6290,2152,40,0
6291,58,71,1
6292,1962,16,0
6293,17,91,0
6294,699,1,0
6295,1563,86,0
6296,67,86,1
6297,1520,89,0
6298,1010,92,0
6299,1564,55,0
6300,1314,49,0
6301,365,22,0
6302,783,39,0
6303,52,81,0
6304,270,48,0
6305,284,53,0
6306,620,49,1
6307,1757,19,1
6308,1796,66,0
6309,832,64,0
6310,193,42,0
6311,663,71,0
6312,438,84,0
6313,685,71,0
6314,1408,55,0
6315,66,83,0
6316,1646,16,1
6317,1369,95,1
6318,1444,43,0
6319,990,54,0
6320,994,47,0
6321,1587,48,0
6322,643,2,0
6323,245,28,0
6324,946,26,1
6325,632,25,1
6326,410,65,0
6327,726,23,1
6328,82,36,0
6329,1030,82,0
6330,16,73,0
6331,1173,44,0
6332,1746,88,0
6333,1872,46,0
